country,region,year_start,crop,predicted_yield_t_ha,rank_within_region_year
United States,Washington,1996,Oats,2.8663033761904697,3.0
United States,Washington,1996,Wheat,4.428726333333341,1.0
United States,Washington,1997,Barley,3.9001669523809412,2.0
United States,Washington,1997,Canola,1.8876159904761873,4.0
United States,Washington,1997,Oats,2.84947863809523,3.0
United States,Washington,1997,Wheat,4.30508240476191,1.0
United States,Washington,1998,Barley,3.50842609523809,2.0
United States,Washington,1998,Canola,1.7959573095238064,4.0
United States,Washington,1998,Oats,2.6696332904761917,3.0
United States,Washington,1998,Wheat,4.098826654761902,1.0
United States,Washington,1999,Barley,3.233431238095237,2.0
United States,Washington,1999,Canola,2.0039725261904726,4.0
United States,Washington,1999,Oats,2.691411504761904,3.0
United States,Washington,1999,Wheat,3.687810666666673,1.0
United States,Washington,2000,Barley,3.7183229523809502,2.0
United States,Washington,2000,Canola,1.9885007809523778,4.0
United States,Washington,2000,Oats,2.702001695238093,3.0
United States,Washington,2000,Wheat,4.633355273809509,1.0
United States,Washington,2001,Barley,2.8366434285714317,2.0
United States,Washington,2001,Canola,1.8786170238095203,4.0
United States,Washington,2001,Oats,1.9903834476190547,3.0
United States,Washington,2001,Wheat,3.7848492142857153,1.0
United States,Washington,2002,Barley,2.970272380952389,2.0
United States,Washington,2002,Canola,1.9322756833333299,4.0
United States,Washington,2002,Oats,2.3910855095238084,3.0
United States,Washington,2002,Wheat,3.6339946547619077,1.0
United States,Washington,2003,Barley,2.5410188333333363,2.0
United States,Washington,2003,Canola,1.6169542221428534,4.0
United States,Washington,2003,Oats,1.869527319047613,3.0
United States,Washington,2003,Wheat,4.020880702380951,1.0
United States,Washington,2004,Barley,3.7038738095237975,2.0
United States,Washington,2004,Canola,1.783690510476187,4.0
United States,Washington,2004,Oats,3.053408128571429,3.0
United States,Washington,2004,Wheat,4.210327154761903,1.0
United States,Washington,2005,Barley,3.3481789523809553,2.0
United States,Washington,2005,Canola,1.7816480619047592,4.0
United States,Washington,2005,Oats,2.545941423809523,3.0
United States,Washington,2005,Wheat,4.179651547619045,1.0
United States,Washington,2006,Barley,3.3629355238095284,2.0
United States,Washington,2006,Canola,1.9204461961904726,4.0
United States,Washington,2006,Oats,2.950205014285713,3.0
United States,Washington,2006,Wheat,4.135974273809515,1.0
United States,Washington,2007,Barley,3.336650380952382,2.0
United States,Washington,2007,Canola,1.9130671999999969,3.0
United States,Washington,2007,Oats,1.87975880952381,4.0
United States,Washington,2007,Wheat,3.9124801071428568,1.0
United States,Washington,2008,Barley,3.0481030476190454,2.0
United States,Washington,2008,Canola,1.9443458238095201,4.0
United States,Washington,2008,Oats,2.822866514285712,3.0
United States,Washington,2008,Wheat,3.5834482738095303,1.0
United States,Washington,2009,Barley,3.3852497142857185,2.0
United States,Washington,2009,Canola,1.8536796557142823,4.0
United States,Washington,2009,Oats,2.850571819047613,3.0
United States,Washington,2009,Wheat,3.680441988095238,1.0
United States,Washington,2010,Barley,3.8791849523809443,2.0
United States,Washington,2010,Canola,2.046452552380949,4.0
United States,Washington,2010,Oats,3.0087072761904774,3.0
United States,Washington,2010,Wheat,4.364899678571441,1.0
United States,Washington,2011,Barley,3.9428226666666606,2.0
United States,Washington,2011,Canola,2.017831264285711,4.0
United States,Washington,2011,Oats,2.169265769047619,3.0
United States,Washington,2011,Wheat,4.6482911785714105,1.0
United States,Washington,2012,Barley,3.750859142857145,2.0
United States,Washington,2012,Canola,2.029988909523806,4.0
United States,Washington,2012,Oats,2.8604640857142862,3.0
United States,Washington,2012,Wheat,4.416016083333347,1.0
United States,Washington,2013,Barley,3.829048476190478,2.0
United States,Washington,2013,Canola,2.017433927142854,4.0
United States,Washington,2013,Oats,2.425546480952375,3.0
United States,Washington,2013,Wheat,4.383780916666661,1.0
United States,Washington,2014,Barley,3.23968228571429,2.0
United States,Washington,2014,Canola,1.2885291599999913,4.0
United States,Washington,2014,Oats,2.5310384428571457,3.0
United States,Washington,2014,Wheat,3.364876166666668,1.0
United States,Washington,2015,Barley,2.566183142857155,2.0
United States,Washington,2015,Canola,1.288945475714277,4.0
United States,Washington,2015,Oats,1.943453680952379,3.0
United States,Washington,2015,Wheat,3.3962370833333346,1.0
United States,Washington,2016,Barley,3.591867333333334,2.0
United States,Washington,2016,Canola,1.7973722261904739,4.0
United States,Washington,2016,Oats,2.6551486428571405,3.0
United States,Washington,2016,Wheat,4.048594107142861,1.0
United States,Washington,2017,Barley,2.6320497142857207,2.0
United States,Washington,2017,Canola,1.548774517857139,4.0
United States,Washington,2017,Oats,2.0300370285714213,3.0
United States,Washington,2017,Wheat,3.847097095238092,1.0
United States,Washington,2018,Barley,3.16638619047619,2.0
United States,Washington,2018,Canola,1.636601121428568,4.0
United States,Washington,2018,Oats,2.164156666666667,3.0
United States,Washington,2018,Wheat,3.8678004880952384,1.0
United States,Washington,2019,Barley,3.2116550476190495,2.0
United States,Washington,2019,Canola,1.9856966247619023,4.0
United States,Washington,2019,Oats,2.342114419047621,3.0
United States,Washington,2019,Wheat,3.836913523809523,1.0
United States,Washington,2020,Barley,3.191383976190478,2.0
United States,Washington,2020,Canola,1.8592339557142827,4.0
United States,Washington,2020,Oats,2.5183643761904735,3.0
United States,Washington,2020,Wheat,3.998060535714287,1.0
United States,Washington,2021,Barley,3.142842285714287,2.0
United States,Washington,2021,Canola,1.5575011357142816,4.0
United States,Washington,2021,Oats,2.344685252380953,3.0
United States,Washington,2021,Wheat,3.6119462619047615,1.0
